Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,beatNumber
313,<music21.chord.Chord G4>,[0],[7],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
314,<music21.chord.Chord C#4 F4 C#3 G#3>,"[0, 4, 7]","[1, 5, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
314.5,<music21.chord.Chord C#3 G#3>,"[0, 5]","[8, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
315,<music21.chord.Chord E4>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
316,<music21.chord.Chord C#4>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
317,<music21.chord.Chord C4>,[0],[0],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
318,<music21.chord.Chord B3>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
319,<music21.chord.Chord B-3>,[0],[10],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
320,<music21.chord.Chord G#3 E2 B2>,"[0, 4, 7]","[4, 8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
320.375,<music21.chord.Chord E2 B2>,"[0, 5]","[11, 4]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
321,<music21.chord.Chord G3>,[0],[7],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
322,<music21.chord.Chord E3>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
323,<music21.chord.Chord B2>,[0],[11],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
324,<music21.chord.Chord G#2>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
325,<music21.chord.Chord G2>,[0],[7],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
326,<music21.chord.Chord G#3 E4 E2 B2>,"[0, 4, 7]","[4, 8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
328.5,<music21.chord.Chord G#3 E4 E2>,"[0, 4]","[4, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
328.625,<music21.chord.Chord E2>,[0],[4],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
329,<music21.chord.Chord F3 C#4 C#2 G#2>,"[0, 4, 7]","[1, 5, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
334.5,<music21.chord.Chord C#4>,[0],[1],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
335,<music21.chord.Chord F3 C#4 C#2 G#2>,"[0, 4, 7]","[1, 5, 8]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
337.625,<music21.chord.Chord C#2 G#2>,"[0, 5]","[8, 1]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
337.75,<music21.chord.Chord G#2>,[0],[8],Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
338,<music21.chord.Chord B3 G#3 E2 B2>,"[0, 4, 7]","[4, 8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
350.875,<music21.chord.Chord B3 G#3>,"[0, 3]","[8, 11]",Album for Children 4 Cumpleanos E major.mid,Khachatruian,,
